address,price,beds,baths,parking,propertyTypeFormatted
FOOTSCRAY 304B/2 Dennis Street VIC 3011,$380 Per Week,2,2,1,Apartment / Unit / Flat
MENTONE 8/5 Station Street VIC 3194,$300.00,1,1,1,Apartment / Unit / Flat
PRAHRAN 101/25 Clifton Street VIC 3181,$350 pw,1,1,0,Apartment / Unit / Flat
RESERVOIR 190 Spring Street VIC 3073,$370,2,1,2,Apartment / Unit / Flat
ST KILDA 9/5 Bundalohn Court VIC 3182,$340 per week,1,1,0,Apartment / Unit / Flat
THORNBURY 6/310 Rossmoyne Street VIC 3071,$415,2,1,1,Apartment / Unit / Flat
PORT MELBOURNE 604/155 Beach Street VIC 3207,$1100.00 per week,3,2,2,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
NORTHCOTE 312/1 Bent Street VIC 3070,$530 per weekly,2,2,1,Apartment / Unit / Flat
CAMBERWELL 1/240B Warrigal Road VIC 3124,$500 per week,3,1,0,Apartment / Unit / Flat
MELBOURNE 192/538 Little Lonsdale Street VIC 3000,$550 per week,2,1,1,Apartment / Unit / Flat
EAST MELBOURNE 1302/1 Powlett Street VIC 3002,"$1,600.00 Per Week",3,2,2,Apartment / Unit / Flat
ST KILDA 3203/14-16 The Esplanade VIC 3182,"$2,200",3,2,2,Apartment / Unit / Flat
MALVERN 164 Wattletree Rd VIC 3144,$285 weekly,1,1,1,Apartment / Unit / Flat
TOORAK 2/494 Toorak Road VIC 3142,$920.00 Per Week,3,2,1,Apartment / Unit / Flat
SOUTH YARRA 19/43 Caroline Street VIC 3141,$350 per week,1,1,0,Apartment / Unit / Flat
CANTERBURY 1/51 Rochester Road VIC 3126,$425 per week,2,1,1,Apartment / Unit / Flat
SOUTH MELBOURNE 354B Clarendon Street VIC 3205,$600.00 per week,2,1,0,Apartment / Unit / Flat
GLEN HUNTLY 5/2 Park Avenue VIC 3163,$400 pw,2,1,1,Apartment / Unit / Flat
BOX HILL 14/98-100 Carrington Road VIC 3128,$450.00,2,2,1,Apartment / Unit / Flat
ELSTERNWICK 2/96 Orrong Road VIC 3185,$600 per week,2,1,1,Apartment / Unit / Flat
HAWTHORN EAST 19/154-164 Rathmines Road VIC 3123,$450 per week,2,1,1,Apartment / Unit / Flat
HIGHETT 34/68-82 Graham Road VIC 3190,$420 pw,2,1,1,Apartment / Unit / Flat
TOORAK 11/91 Mathoura Road VIC 3142,$600.00 per week,3,1,1,Apartment / Unit / Flat
FOOTSCRAY 914/1-11 Moreland Street VIC 3011,$470 per week,2,1,1,Apartment / Unit / Flat
ST KILDA 3/33 Greeves Street VIC 3182,$470 pw,2,1,0,Apartment / Unit / Flat
COBURG 3/46 The Grove VIC 3058,$485.00,2,1,0,Apartment / Unit / Flat
ST ALBANS 139 Alfrieda Street VIC 3021,$315 Per Week,3,1,2,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
MELBOURNE 304/394 Collins Street VIC 3000,$450,1,1,0,Apartment / Unit / Flat
ST KILDA EAST 6/146 Alma Road VIC 3183,$350 per week,2,1,1,Apartment / Unit / Flat
WILLIAMSTOWN 1/81 Melbourne Road VIC 3016,$405 per week,2,1,1,Apartment / Unit / Flat
ALTONA NORTH 4/315 Blackshaws Road VIC 3025,$320,2,1,1,Apartment / Unit / Flat
ST ALBANS 2/17 St Albans Road VIC 3021,$290,2,1,1,Apartment / Unit / Flat
FRANKSTON 4/62 Davey Street VIC 3199,$340 pw,2,1,1,Apartment / Unit / Flat
BRUNSWICK 14/10-18 Minnie Street VIC 3056,$440pw / $1912pcm,2,1,1,Apartment / Unit / Flat
WERRIBEE SOUTH 413/33 Quay Boulevard VIC 3030,$420,2,2,1,Apartment / Unit / Flat
CARRUM DOWNS 2/2 Matts Place VIC 3201,$480.00 pw,3,2,2,Apartment / Unit / Flat
FOOTSCRAY 2002/6 Joseph Road VIC 3011,$525 pw,2,2,1,Apartment / Unit / Flat
ROSEBUD 1/82 Potton Avenue VIC 3939,$450.00,2,1,2,Apartment / Unit / Flat
PRAHRAN 204/323 Dandenong Road VIC 3181,$550 per week,2,2,2,Apartment / Unit / Flat
CARLTON NORTH REAR/917 Rathdowne Street VIC 3054,$350 per week,1,1,1,Studio
PRESTON 2/1 Bartlett Street VIC 3072,$430.00,3,1,1,Apartment / Unit / Flat
NOTTING HILL 115/662 Blackburn Road VIC 3168,$310,1,1,1,Apartment / Unit / Flat
FOOTSCRAY 2/31 Eldridge Street VIC 3011,$260,2,1,1,Apartment / Unit / Flat
TULLAMARINE 2/8 Birch Avenue VIC 3043,$480.00 per week/ $2080.00 PCM,3,1,1,Apartment / Unit / Flat
FOOTSCRAY 1/30 Empire Street VIC 3011,$240,1,1,1,Apartment / Unit / Flat
HEATHMONT 4/34 Campbell Street VIC 3135,$400 per week,2,2,1,Apartment / Unit / Flat
PATTERSON LAKES 104/98 Gladesville Boulevard VIC 3197,$545 pw,2,2,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
SOUTHBANK 3412/1 Balston Street VIC 3006,$550 per week - Partially Furnished,2,1,0,Apartment / Unit / Flat
PRAHRAN 28/321 Chapel Street VIC 3181,$450.00 Per Week,2,1,0,Apartment / Unit / Flat
SUNSHINE NORTH 2/193 Mcintyre Road VIC 3020,$370 pw,2,2,2,Apartment / Unit / Flat
ST KILDA EAST 2/194 Alma Road VIC 3183,$350.00,1,1,1,Apartment / Unit / Flat
RESERVOIR 2/1049 High Street VIC 3073,$380.00,3,1,1,Apartment / Unit / Flat
BRUNSWICK WEST 208/2 Olive York Way VIC 3055,$415.00,2,1,1,Apartment / Unit / Flat
BEACONSFIELD 1/5 Railway Avenue VIC 3807,UNDER APPLICATON,3,2,2,Apartment / Unit / Flat
ARMADALE 1/20 Bailey Avenue VIC 3143,$300 per week,1,1,0,Apartment / Unit / Flat
WARRAGUL 304/23 Mason Street VIC 3820,$480 PER WEEK INC APPLIANCES,2,2,1,Apartment / Unit / Flat
BENTLEIGH 5/49 Robert Street VIC 3204,$380.00,2,1,1,Apartment / Unit / Flat
ELWOOD 6/197 Brighton Road VIC 3184,$370.00,1,1,1,Apartment / Unit / Flat
NORTH MELBOURNE 21/520 Victoria Street VIC 3051,$450 per week,2,1,0,Apartment / Unit / Flat
ST KILDA 208/44 Barkly Street VIC 3182,$250 per week,1,1,1,Apartment / Unit / Flat
ASCOT VALE 113/26 Leonard Crescent VIC 3032,$400.00,1,1,1,Apartment / Unit / Flat
BROADMEADOWS 6/30 Trethowan Street VIC 3047,$350.00,2,1,1,Apartment / Unit / Flat
DANDENONG 1/7 Hemmings Street VIC 3175,$340,2,1,1,Apartment / Unit / Flat
MENTONE 114/7 Balcombe Road VIC 3194,$330.00,1,1,1,Apartment / Unit / Flat
NORTHCOTE 2/13 Christmas Street VIC 3070,$430.00,2,1,1,Apartment / Unit / Flat
FOOTSCRAY 1206/5 Joseph Road VIC 3011,$480 per week,2,2,1,Apartment / Unit / Flat
WEST FOOTSCRAY 7/1 Hampton Parade VIC 3012,$350,2,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
WARRNAMBOOL 2/29 Kelp VIC 3280,$270 per week,2,1,1,Apartment / Unit / Flat
BONBEACH 2/449 Station Street VIC 3196,$450,3,1,2,Apartment / Unit / Flat
DENNINGTON 2/81 Drummond VIC 3280,$260.00 Per week,2,1,1,Apartment / Unit / Flat
HAWTHORN 4/23 Haines Street VIC 3122,$350,1,1,1,Apartment / Unit / Flat
FITZROY NORTH 3/496-500 Brunswick Street VIC 3068,$475.00,2,1,1,Apartment / Unit / Flat
ESSENDON 5/160 Napier Street VIC 3040,$310.00,1,1,1,Apartment / Unit / Flat
GLENROY 24/836 Pascoe Vale Road VIC 3046,$380 per week,2,1,2,Apartment / Unit / Flat
BORONIA 27D Pine Crescent VIC 3155,$485.00,3,2,1,Apartment / Unit / Flat
HARRIETVILLE 5/122 Great Alpine Road VIC 3741,$320,2,1,2,Apartment / Unit / Flat
HARRIETVILLE 6/122 Great Alpine Road VIC 3741,$200,0,1,1,Studio
THORNBURY 9/17 Kemp Street VIC 3071,$375.00,2,1,1,Apartment / Unit / Flat
WEST FOOTSCRAY 5/15 Clarendon Parade VIC 3012,$240,1,1,1,Apartment / Unit / Flat
CLIFTON HILL 11/30-32 The Esplanade VIC 3068,$425.00,2,1,1,Apartment / Unit / Flat
AIRPORT WEST 2/46 McNamara Avenue VIC 3042,$400.00,3,1,2,Apartment / Unit / Flat
TRAVANCORE 443/38-70 Mt Alexander Road VIC 3032,$390.00,2,1,1,Apartment / Unit / Flat
YARRAVILLE 3/30 Barnet Street VIC 3013,$340,2,1,1,Apartment / Unit / Flat
CHELTENHAM 4/5 Sunray Avenue VIC 3192,$465.00,2,1,1,Apartment / Unit / Flat
SOUTH YARRA 7/388 Toorak Road VIC 3141,$520 per week,3,1,1,Apartment / Unit / Flat
ABBOTSFORD 413/251 Johnston Street VIC 3067,$600.00,2,2,1,Apartment / Unit / Flat
FLEMINGTON 6/48 Farnham Street VIC 3031,$380 pw,1,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
SUNSHINE WEST 5 Song Street VIC 3020,$380 per week,2,2,2,Apartment / Unit / Flat
BRIGHTON 3/14 Nepean Highway VIC 3186,$420,2,2,1,Apartment / Unit / Flat
MOUNT ELIZA 2/39 Colstan Court VIC 3930,$730 per week,3,2,2,Apartment / Unit / Flat
PRESTON 20/93-103 High Street VIC 3072,$400.00,2,1,1,Apartment / Unit / Flat
BORONIA 3/44 Central Avenue VIC 3155,$410 pw,2,1,1,Apartment / Unit / Flat
WERRIBEE 2/4 Margaret Street VIC 3030,$315,2,1,1,Apartment / Unit / Flat
IVANHOE 3/147 Marshall Street VIC 3079,$430 pw,2,1,1,Apartment / Unit / Flat
FERNTREE GULLY GO4/8 Selman Avenue VIC 3156,$400 pw,2,1,1,Apartment / Unit / Flat
FERNTREE GULLY 16 Warrenwood Close VIC 3156,$365.00,2,1,2,Apartment / Unit / Flat
WEST FOOTSCRAY 2/15 Clarendon Parade VIC 3012,$240,1,1,0,Apartment / Unit / Flat
RINGWOOD EAST 1/13 Finlayson Street VIC 3135,$480 per week,3,1,1,Apartment / Unit / Flat
FAWKNER 2/23 Shirley Street VIC 3060,$450.00 per week,3,2,2,Apartment / Unit / Flat
FLINDERS 5/41 Cook Street VIC 3929,$595 per week,2,2,1,Apartment / Unit / Flat
COLLINGWOOD 116/3 Hoddle Street VIC 3066,$450.00,1,1,1,Apartment / Unit / Flat
CAULFIELD NORTH G05/241 Balaclava Road VIC 3161,$520 pw,2,1,1,Apartment / Unit / Flat
PARKDALE 4/14-16 Warrigal Road VIC 3195,$460 pw,2,1,1,Apartment / Unit / Flat
MCKINNON 5/61 Lees Street VIC 3204,$375.00,1,1,1,Apartment / Unit / Flat
ESSENDON 204/11 Glass Street VIC 3040,$450pw / $1955pcm,2,1,1,Apartment / Unit / Flat
BRUNSWICK WEST 201/2 Olive York Way VIC 3055,$385.00,1,1,1,Apartment / Unit / Flat
ARMADALE 11/22 Myamyn Street VIC 3143,$450 per week,2,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
DOCKLANDS 1409/8 Marmion Place VIC 3008,$530 per week,2,1,1,Apartment / Unit / Flat
PATTERSON LAKES 21/5 Thompson Road VIC 3197,$430 per week,2,1,1,Apartment / Unit / Flat
NORTHCOTE 404/1 Bent Street VIC 3070,$780 per week / $3380.00 PCM,3,2,1,Apartment / Unit / Flat
MENTONE 3/46 Riviera Street VIC 3194,$330.00,2,1,1,Apartment / Unit / Flat
COBURG 103C/1 Manna Gum Court VIC 3058,$400.00,2,2,1,Apartment / Unit / Flat
WINDSOR 304/K6 High Street VIC 3181,$610 per week,2,2,1,Apartment / Unit / Flat
BRUNSWICK EAST D206/42 Hutchinson Street VIC 3057,$550.00,2,2,1,Apartment / Unit / Flat
PARKDALE 1c Dalmor Street VIC 3195,$310.00,1,1,0,Apartment / Unit / Flat
ASPENDALE 2/124-125 Station Street VIC 3195,$450.00 pw,2,1,1,Apartment / Unit / Flat
HAMPTON 5/519 Hampton Street VIC 3188,$415.00,2,1,1,Apartment / Unit / Flat
TARNEIT 16/83 Inverell Parkway VIC 3029,$360,2,1,1,Apartment / Unit / Flat
MAIDSTONE 1/56 Madden Street VIC 3012,$460,3,1,1,Apartment / Unit / Flat
ARMADALE 7/74 Denbigh Road VIC 3143,$310 per week,1,1,1,Apartment / Unit / Flat
PARKDALE 2/6-8 Olive Grove VIC 3195,$420.00,2,1,1,Apartment / Unit / Flat
FOOTSCRAY 2/34 Geelong Road VIC 3011,$250,1,1,1,Apartment / Unit / Flat
BRUNSWICK WEST 2/3 Manica Street VIC 3055,$395pw / $1716pcm,2,1,1,Apartment / Unit / Flat
BRUNSWICK EAST 307/6-8 Gamble Street VIC 3057,$400.00,1,1,1,Apartment / Unit / Flat
ARMADALE 9/52 Sutherland Road VIC 3143,$320 per week,1,1,1,Apartment / Unit / Flat
FITZROY 205/69 Victoria Street VIC 3065,$470.00,1,1,1,Apartment / Unit / Flat
BRUNSWICK WEST 2/7 Egginton Street VIC 3055,$350.00,2,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
RICHMOND 4/28 Burnley Street VIC 3121,$400.00 per week,1,1,1,Apartment / Unit / Flat
BERWICK 4/1-3 Reserve Street VIC 3806,$370 p.w.,2,1,1,Apartment / Unit / Flat
PRESTON 11/400 Murray Road VIC 3072,$280.00,1,1,1,Apartment / Unit / Flat
FITZROY NORTH 209A St Georges Road VIC 3068,$675.00,3,1,0,Apartment / Unit / Flat
CARNEGIE 3/3 MacKay Ave VIC 3163,$440 weekly,2,1,1,Apartment / Unit / Flat
TULLAMARINE 10/103-105 Mickleham Road VIC 3043,$395,2,1,1,Apartment / Unit / Flat
FERNTREE GULLY 3/398 Scoresby Road VIC 3156,$460.00,3,2,2,Apartment / Unit / Flat
ELWOOD 7/6 Byron Street VIC 3184,$360 Per Week,1,1,1,Apartment / Unit / Flat
BAYSWATER 2/2 Railway Parade VIC 3153,$360.00,2,1,1,Apartment / Unit / Flat
BRUNSWICK WEST 206/2 Olive York Way VIC 3055,$410.00,2,1,1,Apartment / Unit / Flat
ELWOOD 8/16 Byron Street VIC 3184,$360 per week,1,1,2,Apartment / Unit / Flat
BRUNSWICK 9/10-18 Minnie Street VIC 3056,$490pw / $2129pcm,3,1,1,Apartment / Unit / Flat
NARRE WARREN 1/94 Elstar Road VIC 3805,$420 p.w.,3,2,2,Apartment / Unit / Flat
DONCASTER 4/15 Firth Street VIC 3108,$320.00 per week,2,1,2,Apartment / Unit / Flat
MALVERN 6/164 Wattletree Road VIC 3144,$285 weekly,1,1,1,Apartment / Unit / Flat
CHELTENHAM 4/23 Barker Street VIC 3192,$475.00,2,2,1,Apartment / Unit / Flat
ST KILDA 107/173 Barkly Street VIC 3182,$380 per week,1,1,0,Apartment / Unit / Flat
BRUNSWICK EAST 508/29 Nicholson Street VIC 3057,$395 pw,1,1,1,Apartment / Unit / Flat
PAKENHAM 2/54-58 Pommel Street VIC 3810,$380 per week,2,1,1,Apartment / Unit / Flat
"DROUIN 2/Lot 11, 39 Weebar Road VIC 3818",$350 per week,2,1,1,Apartment / Unit / Flat
