,Facility ID,Facility Name,Street Name,Suburb/Town,Pcode,Latitude,Longitude,Field/Surface Type,FullAddress,MelwaysVicRoadsRef
1456,NILLUM11036,Diamond Hills Reserve ,Diamond Hills ,GREENSBOROUGH  ,3088.0,-37.68462,145.115473,Grass,"11 Diamond Hills  Drive, GREENSBOROUGH   3088",11 B9
1457,NILLUM11040,Eltham Central Park  ,Panther,ELTHAM,3095.0,-37.715227,145.145378,Grass,"18 Panther Place, ELTHAM 3095",21 J5
1458,NILLUM11052,Plenty Park,Yan Yean ,PLENTY,3090.0,-37.672041,145.123919,Grass,"107 Yan Yean  Road, PLENTY 3090",11 D5
1459,NILLUM11054,Research Park  ,Main,RESEARCH,3095.0,-37.701712,145.177841,Grass,"1459 Main Road, RESEARCH 3095",22 F1
1460,NILLUM11062,Yarrambat War Memorial Park,Ironbark,YARRAMBAT,3091.0,-37.638142,145.136569,Grass,"448 Ironbark Road, YARRAMBAT 3091",184 G8
1461,NILLUM11060,Wattle Glen War Memorial Park,Wilson,WATTLE GLEN,3096.0,-37.659604,145.180031,Grass,"137 Wilson Road, WATTLE GLEN 3096",12 G2
1462,NILLUM11042,Eltham Lower Park ,Main,ELTHAM,3095.0,-37.7344,145.140584,Synthetic Pitch,"570 Main Road, ELTHAM 3095",21 H10
1463,NILLUM11044,Eltham North Reserve ,Wattletree,ELTHAM NORTH,3095.0,-37.695631,145.150263,Synthetic Pitch,"44-52 Wattletree Road, ELTHAM NORTH 3095",21 K1
1464,NILLUM11055,St Andrews Reserve,Heidelberg-Kinglake ,ST ANDREWS,3761.0,-37.604093,145.259607,Synthetic Pitch,"1675 Heidelberg-Kinglake  Road, ST ANDREWS 3761",394 E11
1465,NILLUM11057,Strathewen Reserve  ,Chadds Creek ,STRATHEWEN,3099.0,-37.534112,145.268909,Synthetic Pitch,"160 Chadds Creek  Road, STRATHEWEN 3099",910 P11
1466,NILLUM11379,Trust Reserve Grounds,Main,KINGLAKE,3763.0,-37.525619,145.336975,,"94 Main Street, KINGLAKE 3763",
1467,NILLUM5592,Diamond Creek Skate Park,Elizabeth,DIAMOND CREEK,3089.0,-37.672155,145.156475,,"1 Elizabeth Street, DIAMOND CREEK 3089",
1468,NILLUM11045,Eltham Skate Park,Bridge,ELTHAM,3095.0,-37.718085,145.142285,," Bridge Street, ELTHAM 3095",21 H6
1469,NILLUM5595,Hurstbridge Skate Park,Hurstbridge-Arthurs Creek,HURSTBRIDGE,3099.0,-37.636015,145.193073,,"8 Hurstbridge-Arthurs Creek Road, HURSTBRIDGE 3099",
1470,NILLUM11051,Phipps Cresent Reserve,Phipps,DIAMOND CREEK,3089.0,-37.677295,145.163967,Hard Court," Phipps Cresent, DIAMOND CREEK 3089",12 C7
1471,NORTHE12637,North Park,Newington,STAWELL,3380.0,-37.050796,142.776003,Synthetic Running Track," Newington Road, STAWELL 3380",550 E6
1472,NORTHE12623,Central Park,Main,STAWELL,3380.0,-37.058645,142.774093,Grass," Main Street, STAWELL 3380",550 E8
1473,NORTHE12626,Great Western Recreation Reserve,Brunel,GREAT WESTERN,3374.0,-37.152484,142.851476,Grass," Brunel Street, GREAT WESTERN 3374",56 F4
1474,NORTHE12629,Halls Gap Recreation Reserve,Grampians,HALLS GAP,3381.0,-37.135306,142.51992,Grass," Grampians Road, HALLS GAP 3381",552 E3
1475,NORTHE12633,Lord Nelson Park,Hermitage,ST ARNAUD,3478.0,-36.610893,143.26076,Grass," Hermitage Road, ST ARNAUD 3478",551 S8
1476,NORTHE12634,Marnoo Recreation Reserve,Park,MARNOO,3387.0,-36.671694,142.867216,Grass," Park Road, MARNOO 3387",549 S10
1477,NORTHE12636,Navarre Recreation Reserve,Cambridge,NAVARRE,3384.0,-36.897392,143.111419,Grass," Cambridge Street, NAVARRE 3384",42 C8
1478,NORTHE12647,Stuart Mill Recreation Reserve,Stuart Mill Low,STUART MILL,3478.0,-36.805591,143.287656,Grass," Stuart Mill Low Road, STUART MILL 3478",42 F6
1479,NORTHE12632,King George's Park,Burke,ST ARNAUD,3478.0,-36.620658,143.260818,Concrete Pitch," Burke Street, ST ARNAUD 3478",551 S10
1480,NORTHE12650,Rich Avon Recreation Reserve,Minyip-Rich Avon,RICH AVON WEST,3480.0,-36.486251,142.886134,Synthetic Pitch,"2892 Minyip-Rich Avon Road, RICH AVON WEST 3480",27 G9
1481,NORTHE11422,Bush Park,Carr,ST ARNAUD,3477.0,-36.619955,143.274749,," Carr Road, ST ARNAUD 3477",
1482,PORTPH12154,Albert Park,Aughtie,ALBERT PARK,3206.0,-37.850701,144.970472,Grass," Aughtie Drive , ALBERT PARK 3206",57 H4
1483,PORTPH12163,Elwood Reserve,Beach ,ELWOOD,3184.0,-37.889417,144.986586,Grass," Beach  Road Drive, ELWOOD 3184",67 C5
1484,PORTPH12165,J.L. Murphy Reserve,Williamstown ,PORT MELBOURNE,3207.0,-37.833176,144.929121,Grass," Williamstown  Road, PORT MELBOURNE 3207",56 K1
1485,PORTPH12175,Peanut Farm Reserve,Spenser,ST KILDA  ,3182.0,-37.870111,144.978461,Grass," Spenser Street, ST KILDA   3182",58 A11
1486,PORTPH12164,R.F. Julier Reserve,Dunstan,PORT MELBOURNE,3207.0,-37.837687,144.922502,Asphalt," Dunstan Parade, PORT MELBOURNE 3207",56 H2
1487,PORTPH12159,Albert Reserve,Roy,ALBERT PARK,3206.0,-37.845315,144.977688,Turf Pitch," Roy Street, ALBERT PARK 3206",58 A5
1488,PORTPH12176,Alma Park Reserve,Westbury,ST KILDA EAST,3182.0,-37.860199,144.995726,Synthetic Pitch," Westbury Street, ST KILDA EAST 3182",58 E9
1489,PORTPH12168,Lagoon Reserve,Graham,PORT MELBOURNE,3207.0,-37.841252,144.944057,Synthetic Pitch," Graham Street, PORT MELBOURNE 3207",57 C3
1490,PORTPH12161,Albert Park Public Golf Course,Lakeside ,ALBERT PARK,3206.0,-37.847567,144.975537,18 Hole Course - Public," Lakeside  Drive, ALBERT PARK 3206",57 K5
1491,PORTPH12162,Albert Park Bowls Club,St Vincent,ALBERT PARK ,3206.0,-37.839581,144.95372,," St Vincent Place North, ALBERT PARK  3206",57 E4
1492,PORTPH11408,Middle Park Bowling Club,Canterbury,MIDDLE PARK,3206.0,-37.848568,144.964629,Grass," Canterbury Road, MIDDLE PARK 3206",
1493,PORTPH11273,Albert Park Yacht Club,Aquatic,SOUTH MELBOURNE,3205.0,-37.840991,144.967123,,"5 Aquatic Drive, SOUTH MELBOURNE 3205",
1494,PORTPH12169,Port Melbourne Skate Park/Graham Street Skate Park,Station,PORT MELBOURNE,3207.0,-37.837841,144.937104,," Station Street, PORT MELBOURNE 3207",57 B2
1495,PORTPH12158,Albert Park Lawn Tennis Club (St Vincent Gardens),St Vincent,ALBERT PARK,3206.0,-37.839581,144.95372,Artificial Turf," St Vincent Place North, ALBERT PARK 3206",57 E3
1496,PORTPH12170,Morris Reserve,Swallow,PORT MELBOURNE,3207.0,-37.837237,144.935247,Hard Court," Swallow Street, PORT MELBOURNE 3207",57 A2
1497,PYRENE11073,Avoca Recreation Reserve,Faraday,AVOCA,3467.0,-37.086447,143.469487,Grass," Faraday Street, AVOCA 3467",556 C3
1498,PYRENE11082,Carranballac Recreation Reserve,Darlington-Carranbal,CARRANBALLAC,3361.0,-37.700479,143.162085,Grass," Darlington-Carranbal Road, CARRANBALLAC 3361",75 D5
1499,PYRENE11079,Goldfields Recreation Reserve,Skipton,BEAUFORT,3373.0,-37.440077,143.381323,Grass," Skipton Road, BEAUFORT 3373",556 H10
1500,PYRENE11084,Landsborough Recreation Reserve,King,LANDSBOROUGH,3384.0,-37.007477,143.136947,Grass," King Street, LANDSBOROUGH 3384",57 D2
1501,PYRENE11085,Lexton Recreation Reserve,Cambridge,LEXTON,3352.0,-37.288548,143.516641,Grass," Cambridge Street, LEXTON 3352",557 N6
1502,PYRENE11089,Natte Yallock Recreation Reserve,Reserve,NATTE YALLOCK,3465.0,-36.937504,143.470132,Grass," Reserve Road, NATTE YALLOCK 3465",42 J9
1503,PYRENE11090,Snake Valley Recreation Reserve,Chepstowe-Snake Valley,SNAKE VALLEY,3351.0,-37.610484,143.575912,Grass," Chepstowe-Snake Valley Road, SNAKE VALLEY 3351",76 B4
1504,PYRENE11093,Waubra Recreation Reserve,Sunraysia,WAUBRA,3352.0,-37.356232,143.63482,Grass," Sunraysia Highway, WAUBRA 3352",58 C7
1505,PYRENE11380,Raglan Recreation Reserve,Beaufort-Elmhurst,RAGLAN,3373.0,-37.364075,143.348051,," Beaufort-Elmhurst Road, RAGLAN 3373",
1506,GREATE12111,John McEwen Reserve (Shepparton Sports Precinct),Brauman,SHEPPARTON,3630.0,-36.354723,145.395638,Grass Running Track," Brauman Street, SHEPPARTON 3630",673 O3
1507,GREATE12092,Ardmona Recreation Reserve,Lenne,ARDMONA,3629.0,-36.384564,145.299035,Grass," Lenne Street, ARDMONA 3629",32 F8
1508,GREATE12094,Central Park Recreation Reserve,Central,SHEPPARTON EAST,3631.0,-36.409459,145.463055,Grass," Central Avenue, SHEPPARTON EAST 3631",32 J8
1509,GREATE12096,Congupna Recreation Reserve,Congupna-Katamatite,CONGUPNA,3633.0,-36.298038,145.434619,Grass," Congupna-Katamatite Road, CONGUPNA 3633",32 h6
1510,GREATE12101,Deakin Reserve Shepparton,Nixon,SHEPPARTON,3630.0,-36.377423,145.407617,Grass," Nixon Street, SHEPPARTON 3630",673 Q8
1511,GREATE12104,Dookie Recreation Reserve,Baldock,DOOKIE,3646.0,-36.332725,145.683968,Grass," Baldock Road, DOOKIE 3646",33 C7
1512,GREATE12107,Frank Howley Reserve,Albert,TATURA,3616.0,-36.447021,145.22841,Grass," Albert Street, TATURA 3616",671 N6
1513,GREATE12113,Katandra Recreation Reserve,Union,KATANDRA WEST,3634.0,-36.229248,145.559804,Grass," Union Road, KATANDRA WEST 3634",33A5
1514,GREATE12117,Kialla Park Reserve,Reserve,KIALLA,3631.0,-36.420526,145.388256,Grass," Reserve Street, KIALLA 3631",675 M6
1515,GREATE12118,Kialla West Recreation Reserve,Devine,KIALLA WEST,3631.0,-36.468065,145.385877,Grass," Devine Road, KIALLA WEST 3631",32 H9
1516,GREATE12125,Merrigum Recreation Reserve,Morrissey,MERRIGUM,3620.0,-36.371482,145.128197,Grass," Morrissey Street, MERRIGUM 3620",32 D7
1517,GREATE12131,Mooroopna Recreation Reserve,McLennan,MOOROOPNA,3629.0,-36.393607,145.351019,Grass," McLennan Street, MOOROOPNA 3629",672 F12
1518,GREATE12137,Murchison Recreation Reserve,River,MURCHISON,3610.0,-36.603544,145.218705,Grass," River Road, MURCHISON 3610",46 E3
1519,GREATE12142,Princess Park,Quinan,SHEPPARTON,3630.0,-36.376477,145.393905,Grass," Quinan Parade, SHEPPARTON 3630",673 N8
1520,GREATE12143,Rumbalara Recreation Reserve,Mercury,SHEPPARTON,3630.0,-36.353375,145.398824,Grass," Mercury Drive, SHEPPARTON 3630",673 O3
1521,GREATE12151,Tallygaroopna Recreation Reserve,Smith,TALLYGAROOPNA,3634.0,-36.240873,145.437377,Grass," Smith Street, TALLYGAROOPNA 3634",32 H5
1522,GREATE12155,Tatura Park,Hastie,TATURA,3616.0,-36.445299,145.234375,Grass,"23 Hastie Street, TATURA 3616",671 O5
1523,GREATE12160,Undera Recreation Reserve,Echuca,UNDERA,3629.0,-36.276519,145.217443,Grass," Echuca Road, UNDERA 3629",32 E6
1524,GREATE12161,Vibert Reserve,Archer,SHEPPARTON,3630.0,-36.401822,145.407703,Grass," Archer Street, SHEPPARTON 3630",675 Q2
1525,GREATE12120,Lemnos Recreation Reserve,Lemnos North,LEMNOS,3631.0,-36.357108,145.462528,Grass," Lemnos North Road, LEMNOS 3631",32 J7
1526,GREATE12144,S-cape Regional Skate Park,Trevaskis,SHEPPARTON,3630.0,-36.387089,145.397197,," Trevaskis Parade, SHEPPARTON 3630",673 O10
1527,GREATE12163,X-abition Skate Park Mooroopna,McLennan,MOOROOPNA,3629.0,-36.395121,145.353345,," McLennan Street, MOOROOPNA 3629",672 F12
1528,GREATE12164,Yogi Skate Park Tatura,Flanagans,TATURA,3616.0,-36.441137,145.232794,," Flanagans Lane, TATURA 3616",671 N4
1529,GREATE12098,Cooma Recreation Reserve,Kyabram-Cooma,COOMA,3616.0,-36.416006,145.069703,Synthetic Pitch," Kyabram-Cooma Road, COOMA 3616",32 B8
1530,GREATE12158,Toolamba Recreation Reserve,Wren,TOOLAMBA,3614.0,-36.492604,145.343193,," Wren Street, TOOLAMBA 3614",32 G9
1531,GREATE12162,Victory Park,St Georges,SHEPPARTON,3630.0,-36.386941,145.406273,Concrete Pitch," St Georges Road, SHEPPARTON 3630",673 Q10
1532,GREATE12148,Shepparton Park Bowls Club,Reserve,KIALLA,3631.0,-36.419593,145.387378,," Reserve Street, KIALLA 3631",675 M6
1533,GREATE12141,Pine Lodge Recreation Reserve,New Dookie,PINE LODGE,3631.0,-36.364212,145.541159,," New Dookie Road, PINE LODGE 3631",33 A7
1534,GREATE12095,Chas Johnson Reserve,Balaclava,SHEPPARTON,3630.0,-36.3643,145.393259,Grass," Balaclava Road, SHEPPARTON 3630",673 N5
1535,GREATE12093,Bunbartha Recreation Reserve,Lock West,BUNBARTHA,3634.0,-36.219633,145.342788,," Lock West Road, BUNBARTHA 3634",32 G5
1536,GREATE12147,Shepparton North Recreation Reserve,Shepparton-Barmah,SHEPPARTON,3630.0,-36.324432,145.397336,," Shepparton-Barmah Road, SHEPPARTON 3630",33 H7
1537,SOUTHG12415,Meeniyan Recreation reserve,Narrena ,MEENIYAN,3956.0,-38.575706,146.010378,Grass," Narrena  Road, MEENIYAN 3956",709 M2
1538,SOUTHG12430,Foster Showgrounds Reserve,Station ,FOSTER,3960.0,-38.656528,146.205701,Grass,"39 Station  Street, FOSTER 3960",708 D3
1539,SOUTHG12410,Leongatha Recreation Reserve,Roughhead,LEONGATHA,3953.0,-38.468655,145.947975,Grass,"52 Roughhead Street, LEONGATHA 3953",710 C10
1540,SOUTHG12418,Mirboo North Recreation Reserve,Strezlecki,MIRBOO NORTH,3871.0,-38.399165,146.165864,Grass," Strezlecki Hwy, MIRBOO NORTH 3871",710 H3
1541,SOUTHG12423,Nyora Recreation Reserve,Grundy,NYORA,3987.0,-38.336514,145.677085,Grass," Grundy Avenue, NYORA 3987",709 T3
1542,SOUTHG12426,Poowong Recreation Reserve,Poowong-Raceby,POOWONG  ,3988.0,-38.341154,145.763878,Grass," Poowong-Raceby Road, POOWONG   3988",709 Q2
1543,SOUTHG12431,Stony Creek Recreation Reserve,Dollar Stony-Creek,STONY CREEK,3957.0,-38.582557,146.046759,Grass," Dollar Stony-Creek Road, STONY CREEK 3957",103 A3
1544,SOUTHG12432,Tarwin Lower Recreation Reserve,Walkerville,TARWIN LOWER,3956.0,-38.705964,145.866665,Grass," Walkerville Road, TARWIN LOWER 3956",102 G5
1545,SOUTHG12433,Terrill Park,Falls,FISH CREEK,3959.0,-38.690776,146.082937,Grass," Falls Road, FISH CREEK 3959",103 B5
1546,SOUTHG12436,Toora Recreation Reserve,Toora Jetty,TOORA,3962.0,-38.675102,146.326669,Grass," Toora Jetty Road, TOORA 3962",103 F4
1547,SOUTHG12395,Arthur Sutherland Reserve,Port Welshpool ,WELSHPOOL,3966.0,-38.671795,146.444822,Wooden Gymnasium," Port Welshpool  Road, WELSHPOOL 3966",708 H7
1548,SOUTHG12397,Buckley Park,Meeniyan-Promontory,FISH CREEK,3959.0,-38.696462,146.087684,Synthetic Pitch," Meeniyan-Promontory Road, FISH CREEK 3959",103 B5
1549,SOUTHG12445,Dumbalk Recreation Reserve,Dollar,DUMBALK,3956.0,-38.534442,146.10029,Synthetic Pitch," Dollar Road, DUMBALK 3956",
1550,SOUTHG12402,Koonwarra Recreation reserve,Old Koonwarra-Meeniyan,KOONWARRA,3954.0,-38.547939,145.951952,Synthetic Pitch," Old Koonwarra-Meeniyan Road, KOONWARRA 3954",102 J2
1551,SOUTHG12405,Korumburra Recreation Reserve,Richard,KORUMBURRA,3950.0,-38.436444,145.83264,Synthetic Pitch," Richard Street, KORUMBURRA 3950",709 Q9
1552,SOUTHG12412,Loch Recreation Reserve,Loch-Poowong ,LOCH,3945.0,-38.368236,145.712552,Synthetic Pitch," Loch-Poowong  Road, LOCH 3945",96 D7
1553,SOUTHG12421,Mirboo Recreation Reserve,Clear Creek,MIRBOO  ,3871.0,-38.470554,146.210329,Concrete Pitch," Clear Creek Road, MIRBOO   3871",97 E9
1554,SOUTHG12422,Narrena recreation reserve ,Narrena Hall,NERRENA,3953.0,-38.508835,145.998982,Synthetic Pitch," Narrena Hall Road, NERRENA 3953",97 B10
1555,SOUTHG12448,Bennison Recreation Reserve,O'Sullivans,BENNISON,3960.0,-38.663168,146.266183,,"5 O'Sullivans Road, BENNISON 3960",
1556,SOUTHG12407,Lance Moon Park,Meeniyan-Promontory,YANAKIE,3960.0,-38.811405,146.203368,Asphalt," Meeniyan-Promontory Road, YANAKIE 3960",103 D6
1557,SOUTHE11413,Mitchell Park,Mt Napier,HAMILTON ,3300.0,-37.754774,142.031503,Grass Running Track," Mt Napier Road, HAMILTON  3300",506 G8
1558,SOUTHE11386,Balmoral Recreation Reserve,Harrow-Balmoral,BALMORAL,3407.0,-37.244171,141.834981,Grass," Harrow-Balmoral Road, BALMORAL 3407",508 H8
1559,SOUTHE11389,Branxholme Recreation Reserve,Henty,BRANXHOLME,3302.0,-37.858661,141.801988,Grass," Henty Hwy, BRANXHOLME 3302",507 T3
1560,SOUTHE11391,Cavendish Recreation Reserve,Henty,CAVENDISH,3314.0,-37.521548,142.044052,Grass," Henty Hwy, CAVENDISH 3314",508 C8
1561,SOUTHE11392,Coleraine (Silvester Oval) Recreation Reserve,Winter ,COLERAINE ,3315.0,-37.595064,141.690809,Grass," Winter  Street, COLERAINE  3315",507 R10
1562,SOUTHE11396,Dunkeld Recreation Reserve,Skene ,DUNKELD,3294.0,-37.653317,142.337842,Grass," Skene  Street, DUNKELD 3294",509 L4
1563,SOUTHE11399,Glenthompson Recreation Reserve,Brady,GLENTHOMPSON,3293.0,-37.64134,142.54452,Grass," Brady Street, GLENTHOMPSON 3293",508 H4
1564,SOUTHE11408,Hamilton Recreation Reserve,MacPherson,HAMILTON ,3300.0,-37.735143,142.023488,Grass," MacPherson Street, HAMILTON  3300",506 F7
1565,SOUTHE11417,Pedrina Park,North Boundary,HAMILTON ,3300.0,-37.725572,142.029268,Grass," North Boundary Road, HAMILTON  3300",506 B3
1566,SOUTHE11418,Penshurst Recreation Reserve,Hamilton,PENSHURST,3289.0,-37.870832,142.299964,Grass," Hamilton Hwy, PENSHURST 3289",508 E3
1567,SOUTHE11419,Penshurst Reserve,Cox,PENSHURST,3289.0,-37.872627,142.291376,," Cox Street, PENSHURST 3289",508 D3
1568,SOUTHE5123,Pedrina Park,North Boundary,HAMILTON,3300.0,-37.724489,142.030213,Grass," North Boundary Road, HAMILTON 3300",
1569,SOUTHE11390,Byaduk Recreation Reserve,Hamilton- Port Fairy,BYADUK,3301.0,-37.950767,141.955349,Turf Pitch," Hamilton- Port Fairy Road, BYADUK 3301",72 H9
1570,SOUTHE11420,Pigeon ponds Recreation Reserve,Edenhope-Coleraine ,PIGEON PONDS,3407.0,-37.297169,141.666408,Synthetic Pitch," Edenhope-Coleraine  Road, PIGEON PONDS 3407",54 C6
1571,SOUTHE11421,Tarrington Recreation Reserve,Oval,TARRINGTON,3301.0,-37.765747,142.097972,Turf Pitch," Oval Avenue, TARRINGTON 3301",73 C6
1572,SOUTHE4908,Yulecart Recreation Reserve,Digby,YULECART,3300.0,-37.74651,141.9412,," Digby Road, YULECART 3300",
1573,SOUTHE11415,Parklands Golf Course,North Boundary,HAMILTON ,3300.0,-37.725596,142.035035,18 Hole Course - Public," North Boundary Road, HAMILTON  3300",506 506 B3
1574,SOUTHE11416,Patterson Park,King,HAMILTON ,3300.0,-37.732184,142.025787,Asphalt," King Street, HAMILTON  3300",506 C5
1575,STONNI11943,McAlpine Reserve,Glenferrie,KOOYONG,3144.0,-37.840287,145.037516,Grass Running Track,"458 Glenferrie Road, KOOYONG 3144",59 D3
1576,STONNI11925,Basil Reserve,Basil,EAST MALVERN,3145.0,-37.869781,145.065603,Grass,"5 Basil Street, EAST MALVERN 3145",60 A12
1577,STONNI11960,Como Park,Williams,SOUTH YARRA,3141.0,-37.835668,145.00395,Grass,"305 - 325 Williams Road, SOUTH YARRA 3141",2M C3
1578,STONNI11926,D.W Lucas Reserve,Dunlop,EAST MALVERN,3145.0,-37.869781,145.065603,Grass,"31-35 Dunlop Street, EAST MALVERN 3145",60 A11
1579,STONNI11944,Righetti & Ferrie Reserves,Elizabeth,KOOYONG,3144.0,-37.840013,145.037516,Grass," Elizabeth Street, KOOYONG 3144",59 D3
1580,STONNI11927,Stanley Grose Reserve,Stanley Grose ,EAST MALVERN,3145.0,-37.869781,145.065603,Grass," Stanley Grose  Drive, EAST MALVERN 3145",60 A12
1581,STONNI11938,T.H.King Reserve,High ,GLEN IRIS,3146.0,-37.86132,145.060925,Grass,"1650 High  Street, GLEN IRIS 3146",59 K9
1582,STONNI11921,Toorak Park,Orrong ,ARMADALE,3143.0,-37.852653,145.012601,Grass,"580 Orrong  Road, ARMADALE 3143",58 J7
1583,STONNI11928,Penpraze Park,Victoria,EAST MALVERN,3145.0,-37.870796,145.037935,Wooden Gymnasium,"10 Victoria Road South, EAST MALVERN 3145",59 D12
1584,STONNI11930,Central Park,Burke,EAST MALVERN,3145.0,-37.865966,145.048626,Synthetic Pitch,"83-141 Burke Road, EAST MALVERN 3145",59 G10
1585,STONNI11950,Gardiner Reserve,Carroll,MALVERN,3144.0,-37.851236,145.049018,Synthetic Pitch,"49-61 Carroll Cresent, MALVERN 3144",59 G6
1586,STONNI11955,Orrong Park & Romanis Reserve,Orrong ,PRAHRAN,3181.0,-37.850685,145.010882,Synthetic Pitch,"603 Orrong  Road, PRAHRAN 3181",58 H6
1587,STONNI11929,Percy Treyvaud Reserve,Chadstone,EAST MALVERN,3145.0,-37.882645,145.080485,Synthetic Pitch,"32A Chadstone Road, EAST MALVERN 3145",69 D3
1588,STONNI11952,Sir Robert Menzies Reserve,Toorak,MALVERN,3144.0,-37.845366,145.03598,Synthetic Pitch,"714 Toorak Road, MALVERN 3144",59 D5
1589,STONNI11948,Vision Australia Cricket Reserves,Glenferrie,KOOYONG,3144.0,-37.838133,145.033506,Artificial Turf,"458 Glenferrie Road, KOOYONG 3144",59 D3
1590,STONNI11963,Como Park North,Williams,SOUTH YARRA,3141.0,-37.832903,145.005507,Grass,"311 Williams Road, SOUTH YARRA 3141",2M D2
1591,STONNI11935,Ardrie Park Tennis Club,Ardrie,EAST MALVERN,3145.0,-37.879113,145.054289,Hard Court,"64 Ardrie Street, EAST MALVERN 3145",68 H2
1592,STRATH12898,Avenel Recreation Reserve,Anderson,AVENEL,3664.0,-36.901238,145.236618,Grass,"33A Anderson Street, AVENEL 3664",677 S4
1593,STRATH12908,Longwood Recreation Reserve,Down,LONGWOOD,3665.0,-36.804736,145.427495,Grass,"2A Down Street, LONGWOOD 3665",46 H6
1594,STRATH12911,Nagambie Recreation Reserve,Blayney,NAGAMBIE,3608.0,-36.792737,145.148746,Grass,"1 Blayney Road, NAGAMBIE 3608",678 G5
1595,STRATH12919,Violet Town Recreation Reserve,Tulip,VIOLET TOWN,3669.0,-36.634857,145.719803,Grass,"2 Tulip Street, VIOLET TOWN 3669",678 D9
1596,STRATH12906,Euroa Friendly Society Recreation Reserve,Gobur / Turnbull,EUROA,3666.0,-36.747303,145.579507,Concrete Pitch,"12 & 38 Gobur / Turnbull Street, EUROA 3666",677 O8
1597,STRATH12921,Ruffy Recreation Reserve,Noye,RUFFY,3666.0,-36.968758,145.515675,Turf Pitch,"36 Noye Lane, RUFFY 3666",47 A9
1598,STRATH12916,Strathbogie Recreation Reserve,Spring Creek,STRATHBOGIE,3666.0,-36.850026,145.738968,Concrete Pitch,"62 Spring Creek Road, STRATHBOGIE 3666",47 D7
1599,STRATH12923,Euroa Skate Park,Kirkland,EUROA,3666.0,-36.750835,145.572347,,"19A Kirkland Avenue, EUROA 3666",677 N9
1600,SURFCO5499,Anderson Roadknight Reserve,Great Ocean,AIREYS INLET,3231.0,-38.456467,144.108365,,"6 Great Ocean Road, AIREYS INLET 3231",525 T9
1601,SURFCO11864,Bob Pettit Reserve,Sunset ,JAN JUC,3228.0,-38.348348,144.294279,Grass,"89 - 91 Sunset  Strip, JAN JUC 3228",527 M10
1602,SURFCO11887,Eastern Reserve Sports Ground,Hopkins,WINCHELSEA,3241.0,-38.240109,143.998073,Grass,"70 Hopkins Street, WINCHELSEA 3241",525 O3
1603,SURFCO11853,Ellimatta Reserve,Ellimatta,ANGLESEA,3230.0,-38.399002,144.201812,Grass,"25 Ellimatta Road, ANGLESEA 3230",526 G2
1604,SURFCO11873,Mt Moriac Recreation Reserve,Reservoir,MT MORIAC,3240.0,-38.218769,144.196234,Grass,"755 Reservoir Road, MT MORIAC 3240",93 D5
1605,SURFCO11878,Quay Reserve,Quay,TORQUAY,3228.0,-38.310711,144.33843,Grass,"2 Quay Boulevard, TORQUAY 3228",93 G7
1606,SURFCO11874,Spring Creek Reserve,Geelong,TORQUAY,3228.0,-38.336492,144.315251,Grass,"1A Geelong Road, TORQUAY 3228",527 Q5
1607,SURFCO11865,Stribling Reserve ,Otway,LORNE,3232.0,-38.540346,143.972772,Grass,"45 Otway Street, LORNE 3232",528 G9
1608,SURFCO11860,Connewarre Memorial Reserve,Randles ,CONNEWARRE,3227.0,-38.265194,144.398403,Asphalt,"15 Randles  Road, CONNEWARRE 3227",93 H6
1609,SURFCO11854,Anglesea Bike Park,Camp,ANGLESEA,3230.0,-38.397257,144.193873,Dirt," Camp Road, ANGLESEA 3230",526 E2
1610,SURFCO11861,Deans Marsh Reserve (Memorial Park),Pennyroyal Valley ,DEANS MARSH,3235.0,-38.399688,143.883844,,"20 Pennyroyal Valley  Road, DEANS MARSH 3235",93 D6
1611,SURFCO11872,Kalkarra Park,Kalkarra ,MT DUNEED,3217.0,-38.255576,144.342052,Dirt,"15 Kalkarra  Cresent, MT DUNEED 3217",93 G6
1612,SURFCO11871,Newling Reserve,Hendy Main,MORIAC,3240.0,-38.245038,144.172731,Dirt,"830 Hendy Main Road, MORIAC 3240",93 D5
1613,SURFCO11858,Bellbrae Recreation Reserve,Cemetery,BELLBRAE,3228.0,-38.336497,144.263548,Synthetic Pitch,"10 Cemetery Road, BELLBRAE 3228",93 F7
1614,SURFCO5508,Hesse Street Reserve,Hesse,WINCHELSEA,3241.0,-38.242006,143.985915,Synthetic Pitch,"51 Hesse Street, WINCHELSEA 3241",525 N3
1615,SURFCO5427,Anglesea Bike Park,Camp,ANGLESEA,3230.0,-38.397388,144.193981,,"68 Camp Road, ANGLESEA 3230",526 F1
1616,SURFCO5512,Spring Valley Park,Spring Valley,TORQUAY,3228.0,-38.330084,144.309823,,"84A Spring Valley Drive, TORQUAY 3228",527 O6
1617,SURFCO11862,Freshwater Creek Reserve,Dickins,FRESHWATER CREEK,3217.0,-38.25786,144.280597,Grass,"445 Dickins Road, FRESHWATER CREEK 3217",93 F6
1618,SURFCO11852,Aireys Inlet Reserve,Great Ocean ,AIRLEYS INLET,3231.0,-38.466196,144.098416,,"130 Great Ocean  Road, AIRLEYS INLET 3231",525 T8
1619,SURFCO5497,Aireys Inlet Reserve,Great Ocean,AIREYS INLET,3231.0,-38.466196,144.098416,,"130 Great Ocean Road, AIREYS INLET 3231",525 T8
1620,SURFCO5509,Kay Langan Skate Park,Mountjoy,LORNE,3232.0,-38.539685,143.975577,,"85 Mountjoy Parade, LORNE 3232",528 G8
