,price,suburb,beds,baths,parking,latitudes,longitudes,school,train_station,fitness_gym,hospital,shopping_center,park,erp_2016,natural_increase_2016_17,net_internal_migration_2016_17,net_overseas_migration_2016_17,2016income
91,440,BRUNSWICK WEST,2,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,14523,97.0,-218.0,361.0,8887
92,380,BRUNSWICK WEST,1,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,14523,97.0,-218.0,361.0,8887
93,350,BRUNSWICK WEST,2,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,14523,97.0,-218.0,361.0,8887
94,390,BRUNSWICK WEST,2,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,14523,97.0,-218.0,361.0,8887
95,710,ARMADALE,2,2,1,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,9619,50.0,-3.0,117.0,6486
96,400,ARMADALE,1,1,1,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,9619,50.0,-3.0,117.0,6486
97,400,ARMADALE,2,1,0,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,9619,50.0,-3.0,117.0,6486
98,450,ARMADALE,3,1,1,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,9619,50.0,-3.0,117.0,6486
99,320,ARMADALE,1,1,1,-37.8984,145.0088,4348.0,766.7,1692.4,0.0,5071.7,2228.9,9619,50.0,-3.0,117.0,6486
100,435,ARMADALE,1,1,1,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,9619,50.0,-3.0,117.0,6486
101,460,ARMADALE,2,1,2,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,9619,50.0,-3.0,117.0,6486
102,1100,ARMADALE,2,2,1,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,9619,50.0,-3.0,117.0,6486
103,670,ARMADALE,2,1,2,-37.85,145.0333,7823.1,1583.5,2541.3,542.0,2048.8,1571.9,9619,50.0,-3.0,117.0,6486
