,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,address,price,beds,baths,parking,propertyTypeFormatted,latitudes,longitudes,coordinates,coord,school,train_station,fitness_gym,hospital,shopping_center,park
427,427,427,459,WANTIRNA 8 Amersham Drive VIC 3152,750,4,2,2,House,-37.85,145.2167,"[145.2167, -37.85]","[145.2167, -37.85]",4091.2,7059.3,4471.3,4047.9,3958.9,2481.1
428,428,428,460,PAKENHAM 1 Manna Gum Drive VIC 3810,480,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
429,429,429,461,CRANBOURNE 5 Woodright Circuit VIC 3977,410,3,2,2,House,-38.1375,145.2744,"[145.2744, -38.1375]","[145.2744, -38.1375]",14438.0,7213.5,6136.0,7120.6,6080.8,2969.3
430,430,430,462,HAMPTON 36 Ludstone Street VIC 3188,995,4,2,2,House,-37.9374,145.0151,"[145.0151, -37.9374]","[145.0151, -37.9374]",2071.3,2111.9,3635.3,2280.0,3499.8,507.9
431,431,431,463,DERRIMUT 5 Lawn Hill Avenue VIC 3026,500,4,2,2,House,-37.8259,144.6886,"[144.6886, -37.8259]","[144.6886, -37.8259]",8644.5,9623.2,7479.1,8477.6,4903.8,5007.8
432,432,432,464,DARLEY 4 Davies Street VIC 3340,55,3,1,0,House,-37.7199,144.3727,"[144.3727, -37.7199]","[144.3727, -37.7199]",28381.0,35460.3,27842.9,11930.3,13926.7,10868.8
433,433,433,465,FERNTREE GULLY 12 Ketwick Court VIC 3156,450,4,1,2,House,-37.909,145.2977,"[145.2977, -37.909]","[145.2977, -37.909]",8322.3,4158.7,3961.0,4739.0,4318.4,2906.7
434,434,434,466,SUNBURY 2 Sweep Court VIC 3429,500,4,2,2,House,-37.5774,144.7261,"[144.7261, -37.5774]","[144.7261, -37.5774]",18474.3,987.6,1657.4,1920.8,1050.2,789.1
435,435,435,467,SOUTH YARRA 19 Commercial Road VIC 3141,800,4,1,2,House,-37.8333,144.9833,"[144.9833, -37.8333]","[144.9833, -37.8333]",8922.0,1444.3,2258.5,1686.2,1760.3,2438.6
436,436,436,468,BERWICK 34 Marlborough Road VIC 3806,525,3,2,2,House,-38.0,145.35,"[145.35, -38.0]","[145.35, -38.0]",7621.0,6609.5,8831.1,5691.3,5332.3,785.5
437,437,437,469,STRATHMORE 59 Hillsyde Parade VIC 3041,550,3,1,2,House,-37.7133,144.8969,"[144.8969, -37.7133]","[144.8969, -37.7133]",10283.4,4993.3,2363.1,6162.4,1582.9,313.3
438,438,438,470,FRANKSTON NORTH 11 Burdette Street VIC 3200,390,3,1,2,House,-38.1213,145.1552,"[145.1552, -38.1213]","[145.1552, -38.1213]",6568.2,3434.6,2891.1,3155.1,4462.3,424.2
439,439,439,472,LYNBROOK 33 Harris Street VIC 3975,450,3,2,2,House,-38.0559,145.2562,"[145.2562, -38.0559]","[145.2562, -38.0559]",10890.0,4109.5,6973.2,3634.0,580.0,2875.0
440,440,440,473,PAKENHAM 5 Earhart Street VIC 3810,465,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
441,441,441,474,WYNDHAM VALE 22 Pillar Road VIC 3024,450,4,2,2,House,-37.8291,144.5622,"[144.5622, -37.8291]","[144.5622, -37.8291]",14657.4,13127.1,7700.4,14124.3,7767.5,8109.6
442,442,442,475,LAVERTON A/124 Bladin Street VIC 3028,390,3,2,5,House,-37.8809,144.7587,"[144.7587, -37.8809]","[144.7587, -37.8809]",9417.7,2434.3,2961.5,7570.4,3084.5,1336.8
443,443,443,476,WILLIAMS LANDING 205/38 Clark Street VIC 3027,360,1,1,0,House,-37.7963,144.7565,"[144.7565, -37.7963]","[144.7565, -37.7963]",8546.5,9582.3,3258.2,7403.0,4820.3,1234.2
444,444,444,477,DERRIMUT 21 Fernhurst Avenue VIC 3026,400,3,2,2,House,-37.8259,144.6886,"[144.6886, -37.8259]","[144.6886, -37.8259]",8644.5,9623.2,7479.1,8477.6,4903.8,5007.8
445,445,445,478,KINGS PARK 417 Taylors Road VIC 3021,360,3,1,3,House,-37.7371,144.8283,"[144.8283, -37.7371]","[144.8283, -37.7371]",2769.1,3533.7,1044.6,3748.8,2908.0,1415.6
446,446,446,479,WILLIAMSTOWN 168 Douglas Parade VIC 3016,630,3,1,2,House,-37.857,144.8977,"[144.8977, -37.857]","[144.8977, -37.857]",1699.0,847.9,361.4,1897.2,7627.9,685.6
447,447,447,480,WILLIAMSTOWN 123 Hanmer Street VIC 3016,650,2,1,0,House,-37.857,144.8977,"[144.8977, -37.857]","[144.8977, -37.857]",1699.0,847.9,361.4,1897.2,7627.9,685.6
448,448,448,481,GLEN IRIS 32B Vears Road VIC 3146,780,3,2,2,House,-37.8599,145.0549,"[145.0549, -37.8599]","[145.0549, -37.8599]",5304.8,455.4,3824.0,1122.9,2608.3,1358.7
449,449,449,482,SPRINGVALE 22 Ann Street VIC 3171,420,4,1,1,House,-37.9457,145.1581,"[145.1581, -37.9457]","[145.1581, -37.9457]",4665.9,1012.0,1118.3,1398.9,3704.1,1541.9
450,450,450,483,CHELTENHAM 37 Wallingford Street VIC 3192,680,4,2,4,House,-37.9694,145.0481,"[145.0481, -37.9694]","[145.0481, -37.9694]",8863.0,1877.0,2362.9,2237.1,2718.1,596.8
451,451,451,484,PAKENHAM 26 Lisa Avenue VIC 3810,500,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
452,452,452,485,HOPPERS CROSSING 5 Reserve Road VIC 3029,460,4,2,2,House,-37.8689821,144.7056055,"[144.7056055, -37.8689821]","[144.7056055, -37.8689821]",3724.9,1891.7,1490.5,3047.5,2330.0,1590.4
453,453,453,486,WERRIBEE 20 Gosfield Drive VIC 3030,360,3,2,1,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
454,454,454,488,SPRINGVALE 2/61 St Johns Avenue VIC 3171,620,4,3,2,House,-37.9457,145.1581,"[145.1581, -37.9457]","[145.1581, -37.9457]",4665.9,1012.0,1118.3,1398.9,3704.1,1541.9
455,455,455,489,PATTERSON LAKES 222 Gladesville Blvd VIC 3197,650,3,2,3,House,-38.0833,145.1333,"[145.1333, -38.0833]","[145.1333, -38.0833]",10927.3,1538.8,2739.9,7865.5,7747.2,919.2
456,456,456,490,WEIR VIEWS 41 Samuel Rd VIC 3338,410,4,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]","[144.5749, -37.7077]",1358.8,21132.5,2968.9,4004.5,4093.1,78.4
457,457,457,491,BRUNSWICK WEST 532 Albion Street VIC 3055,510,3,1,1,House,-37.7603,144.9502,"[144.9502, -37.7603]","[144.9502, -37.7603]",2004.8,1360.1,939.4,1291.1,2858.4,663.7
458,458,458,492,WERRIBEE 8 Dongala Drive VIC 3030,460,4,3,2,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
459,459,459,493,SUNBURY 54 Wedmore Crescent VIC 3429,550,4,2,2,House,-37.5774,144.7261,"[144.7261, -37.5774]","[144.7261, -37.5774]",18474.3,987.6,1657.4,1920.8,1050.2,789.1
460,460,460,494,EDITHVALE 24 Field Avenue VIC 3196,500,2,2,5,House,-38.0372,145.1097,"[145.1097, -38.0372]","[145.1097, -38.0372]",5517.5,316.3,3499.2,9575.8,4087.3,1010.0
461,461,461,495,CLYDE NORTH 35 Kilmarnock Way VIC 3978,420,3,2,2,House,-38.1333,145.3333,"[145.3333, -38.1333]","[145.3333, -38.1333]",9586.8,7670.4,6592.9,7577.5,6537.7,2106.2
462,462,462,496,CAROLINE SPRINGS 38C The Avenue VIC 3023,465,3,2,2,House,-37.7541,144.7651,"[144.7651, -37.7541]","[144.7651, -37.7541]",3773.4,4544.8,5859.0,2764.3,1320.5,1817.3
463,463,463,497,CHELSEA 11 Drinan Road VIC 3196,630,4,2,1,House,-38.0372,145.1097,"[145.1097, -38.0372]","[145.1097, -38.0372]",5517.5,316.3,3499.2,9575.8,4087.3,1010.0
464,464,464,498,WERRIBEE 18 Heathwren View VIC 3030,420,4,3,2,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
465,465,465,499,FRANKSTON 9 Gould Street VIC 3199,690,3,2,1,House,-38.1333,145.1333,"[145.1333, -38.1333]","[145.1333, -38.1333]",4568.4,1442.2,685.2,0.0,2060.5,1847.7
466,466,466,500,RIDDELLS CREEK 16 Bluegum Circuit VIC 3431,600,4,2,2,House,-37.4605,144.6796,"[144.6796, -37.4605]","[144.6796, -37.4605]",10295.3,15803.2,7206.0,16432.2,9315.7,899.6
467,467,467,501,CHELTENHAM 57 Brampton Street VIC 3192,480,3,1,3,House,-37.9694,145.0481,"[145.0481, -37.9694]","[145.0481, -37.9694]",8863.0,1877.0,2362.9,2237.1,2718.1,596.8
468,468,468,502,BEAUMARIS 65 Morey Road VIC 3193,625,3,1,2,House,-37.9736,145.0164,"[145.0164, -37.9736]","[145.0164, -37.9736]",6646.2,3215.5,321.2,1444.3,4775.0,1258.9
469,469,469,503,PAKENHAM 5 Montalto Drive VIC 3810,560,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
470,470,470,504,UPPER FERNTREE GULLY 1353 Burwood Highway VIC 3156,580,3,2,3,House,-37.909,145.2977,"[145.2977, -37.909]","[145.2977, -37.909]",8322.3,4158.7,3961.0,4739.0,4318.4,2906.7
471,471,471,505,CRANBOURNE WEST 29 Statham View VIC 3977,480,4,2,2,House,-38.1375,145.2744,"[145.2744, -38.1375]","[145.2744, -38.1375]",14438.0,7213.5,6136.0,7120.6,6080.8,2969.3
472,472,472,506,ST KILDA EAST 9C Wando Grove VIC 3183,720,3,2,1,House,-37.8692,144.9977,"[144.9977, -37.8692]","[144.9977, -37.8692]",8801.2,740.6,1818.7,176.2,1684.7,1184.2
473,473,473,507,SOUTH YARRA 1206/7 Claremont Street VIC 3141,480,1,1,1,House,-37.8333,144.9833,"[144.9833, -37.8333]","[144.9833, -37.8333]",8922.0,1444.3,2258.5,1686.2,1760.3,2438.6
474,474,474,508,PAKENHAM 14 Hayes Court VIC 3810,450,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
475,475,475,509,WILLIAMSTOWN 17 Clark Street VIC 3016,480,2,1,1,House,-37.857,144.8977,"[144.8977, -37.857]","[144.8977, -37.857]",1699.0,847.9,361.4,1897.2,7627.9,685.6
476,476,476,510,THORNBURY 135 Shaftesbury Parade VIC 3071,570,3,1,2,House,-37.7583,145.0051,"[145.0051, -37.7583]","[145.0051, -37.7583]",6328.9,948.5,2628.8,2028.2,2224.9,1330.4
477,477,477,511,BRUNSWICK 103 Union Street VIC 3056,580,3,1,0,House,-37.7667,144.9667,"[144.9667, -37.7667]","[144.9667, -37.7667]",1510.0,838.6,895.8,2281.8,1614.7,997.7
478,478,478,512,CARLTON NORTH 406 Station Street VIC 3054,590,2,1,1,House,-37.7866,144.9685,"[144.9685, -37.7866]","[144.9685, -37.7866]",2993.0,2213.3,1784.0,1125.0,1839.4,2319.2
479,479,479,513,FERNTREE GULLY 46 Norvel Road VIC 3156,520,3,2,2,House,-37.909,145.2977,"[145.2977, -37.909]","[145.2977, -37.909]",8322.3,4158.7,3961.0,4739.0,4318.4,2906.7
480,480,480,514,WANTIRNA 9 Hibiscus Street VIC 3152,520,5,2,2,House,-37.85,145.2167,"[145.2167, -37.85]","[145.2167, -37.85]",4091.2,7059.3,4471.3,4047.9,3958.9,2481.1
481,481,481,515,PAKENHAM 10 Griffin Street VIC 3810,500,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
482,482,482,516,DROUIN 15 Norman Road VIC 3818,450,4,2,2,House,-38.1561,145.8431,"[145.8431, -38.1561]","[145.8431, -38.1561]",2759.0,42126.7,11349.9,12717.2,41549.2,3600.2
483,483,483,517,WARRAGUL 102 Crole Drive VIC 3820,510,4,2,2,House,-38.1591,145.9312,"[145.9312, -38.1591]","[145.9312, -38.1591]",2139.9,45665.7,437.7,1928.6,45088.2,1797.7
484,484,484,518,TARNEIT 4 Maven Way VIC 3029,375,2,1,1,House,-37.8826,144.7003,"[144.7003, -37.8826]","[144.7003, -37.8826]",2734.9,455.3,2260.2,2000.8,1585.5,1561.8
485,485,485,519,DROUIN 18 Carbine Court VIC 3818,495,3,2,2,House,-38.1561,145.8431,"[145.8431, -38.1561]","[145.8431, -38.1561]",2759.0,42126.7,11349.9,12717.2,41549.2,3600.2
486,486,486,520,VERMONT 760 Canterbury Road VIC 3133,505,4,2,2,House,-37.8362,145.1943,"[145.1943, -37.8362]","[145.1943, -37.8362]",5514.0,2555.3,2337.4,2896.5,2456.5,651.1
487,487,487,521,YARRAVILLE 29A Bena Street VIC 3013,750,3,2,1,House,-37.8249,144.8708,"[144.8708, -37.8249]","[144.8708, -37.8249]",6028.3,1851.9,2052.2,4670.9,4642.0,746.0
488,488,488,522,THORNBURY 82 Hutton Street VIC 3071,650,2,1,2,House,-37.7583,145.0051,"[145.0051, -37.7583]","[145.0051, -37.7583]",6328.9,948.5,2628.8,2028.2,2224.9,1330.4
489,489,489,523,MELTON SOUTH 48 Coburns Road VIC 3338,330,3,1,3,House,-37.7077,144.5749,"[144.5749, -37.7077]","[144.5749, -37.7077]",1358.8,21132.5,2968.9,4004.5,4093.1,78.4
490,490,490,524,PRAHRAN 31 McIlwrick Street VIC 3181,890,3,1,2,House,-37.853,144.9929,"[144.9929, -37.853]","[144.9929, -37.853]",11174.5,522.0,878.4,0.0,732.2,1399.2
491,491,491,525,VERMONT 544 Canterbury Road VIC 3133,400,2,1,0,House,-37.8362,145.1943,"[145.1943, -37.8362]","[145.1943, -37.8362]",5514.0,2555.3,2337.4,2896.5,2456.5,651.1
492,492,492,526,GREENVALE 11 Serendip Crescent VIC 3059,450,3,2,2,House,-37.6333,144.8667,"[144.8667, -37.6333]","[144.8667, -37.6333]",22949.7,6382.8,6203.6,9376.2,1898.8,891.6
493,493,493,527,FAWKNER 72 James Street VIC 3060,400,2,1,2,House,-37.7167,144.9667,"[144.9667, -37.7167]","[144.9667, -37.7167]",7084.9,669.4,2803.3,3454.4,3700.5,1653.4
494,494,494,528,ROWVILLE 50 Spruce Drive VIC 3178,525,4,2,2,House,-37.9333,145.2333,"[145.2333, -37.9333]","[145.2333, -37.9333]",5533.4,9869.3,2677.6,4669.4,2097.9,1321.1
495,495,495,529,OFFICER 7 Zoe Lane VIC 3809,450,4,2,2,House,-38.0592,145.4095,"[145.4095, -38.0592]","[145.4095, -38.0592]",6755.0,948.9,7031.0,6837.1,7381.3,695.8
496,496,496,530,MELTON WEST 20 Bickley Street VIC 3337,400,4,2,2,House,-37.6,144.6,"[144.6, -37.6]","[144.6, -37.6]",11488.1,11931.9,11473.5,14313.9,11872.8,6811.1
497,497,497,531,BERWICK 120 Avebury Drive VIC 3806,470,4,2,2,House,-38.0,145.35,"[145.35, -38.0]","[145.35, -38.0]",7621.0,6609.5,8831.1,5691.3,5332.3,785.5
498,498,498,532,SUNBURY 9/39 Cornish Street VIC 3429,360,2,1,1,House,-37.5774,144.7261,"[144.7261, -37.5774]","[144.7261, -37.5774]",18474.3,987.6,1657.4,1920.8,1050.2,789.1
499,499,499,534,PAKENHAM 54 Webster Way VIC 3810,480,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
500,500,500,535,WARRNAMBOOL 18 Carolyn Crescent VIC 3280,450,3,1,2,House,-37.0,145.0,"[145.0, -37.0]","[145.0, -37.0]",84865.1,78589.5,71347.0,0.0,78927.4,13207.1
501,501,501,536,GLENROY 109 Loongana Avenue VIC 3046,495,3,1,4,House,-37.7,144.9333,"[144.9333, -37.7]","[144.9333, -37.7]",10666.8,2129.4,2086.3,4158.5,4538.7,675.3
502,502,502,537,WERRIBEE 46 Kiely Avenue VIC 3030,365,3,1,6,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
503,503,503,538,BEAUMARIS 41 Alfred Street VIC 3193,450,2,1,2,House,-37.9736,145.0164,"[145.0164, -37.9736]","[145.0164, -37.9736]",6646.2,3215.5,321.2,1444.3,4775.0,1258.9
504,504,504,539,WARRNAMBOOL 6 Verdon St VIC 3280,380,3,1,3,House,-37.0,145.0,"[145.0, -37.0]","[145.0, -37.0]",84865.1,78589.5,71347.0,0.0,78927.4,13207.1
505,505,505,540,SOUTH YARRA 6 Cliff Street VIC 3141,795,2,1,0,House,-37.8333,144.9833,"[144.9833, -37.8333]","[144.9833, -37.8333]",8922.0,1444.3,2258.5,1686.2,1760.3,2438.6
506,506,506,541,ASCOT VALE 99 Ascot Vale Road VIC 3032,695,3,2,1,House,-37.7808,144.9354,"[144.9354, -37.7808]","[144.9354, -37.7808]",4724.4,1245.2,2870.4,3469.2,2400.0,871.6
507,507,507,542,PAKENHAM 18 Stable Street VIC 3810,480,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
508,508,508,543,POINT COOK 16 Hewett Drive VIC 3030,430,3,2,2,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
509,509,509,544,PAKENHAM 25 Clarendon Street VIC 3810,490,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
510,510,510,545,BRIGHTON EAST 1/120 Thomas Street VIC 3187,630,3,1,1,House,-37.9014,145.0188,"[145.0188, -37.9014]","[145.0188, -37.9014]",3405.6,1886.5,1472.2,1198.2,5494.6,1808.0
511,511,511,546,HOPPERS CROSSING 18 Rudolph Street VIC 3029,400,3,2,2,House,-37.8724862,144.7014344,"[144.7014344, -37.8724862]","[144.7014344, -37.8724862]",2810.7,1344.6,1346.9,2500.4,2085.2,1790.7
512,512,512,547,PAKENHAM 6 Dundee Court VIC 3810,400,3,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
513,513,513,548,MADDINGLEY 8 Essence Boulevard VIC 3340,530,4,2,2,House,-37.7199,144.3727,"[144.3727, -37.7199]","[144.3727, -37.7199]",28381.0,35460.3,27842.9,11930.3,13926.7,10868.8
514,514,514,549,ALTONA NORTH 36 Duosa Road VIC 3025,490,3,1,2,House,-37.8349,144.8474,"[144.8474, -37.8349]","[144.8474, -37.8349]",6339.1,4675.9,1666.6,4810.8,905.4,975.9
515,515,515,550,WYNDHAM VALE 25 Pelham Crescent VIC 3024,370,3,2,2,House,-37.8291,144.5622,"[144.5622, -37.8291]","[144.5622, -37.8291]",14657.4,13127.1,7700.4,14124.3,7767.5,8109.6
516,516,516,551,WYNDHAM VALE 48 Brougham Avenue VIC 3024,380,3,2,2,House,-37.8291,144.5622,"[144.5622, -37.8291]","[144.5622, -37.8291]",14657.4,13127.1,7700.4,14124.3,7767.5,8109.6
517,517,517,552,NEWPORT 1a Graham Street VIC 3015,540,2,1,1,House,-37.8302,144.8709,"[144.8709, -37.8302]","[144.8709, -37.8302]",5556.3,1793.4,1170.5,4877.6,3019.7,277.4
518,518,518,553,BLACK ROCK 278 Beach Road VIC 3193,1150,4,3,2,House,-37.9736,145.0164,"[145.0164, -37.9736]","[145.0164, -37.9736]",6646.2,3215.5,321.2,1444.3,4775.0,1258.9
519,519,519,554,DROUIN 35 Timbertop Crescent VIC 3818,520,3,2,2,House,-38.1561,145.8431,"[145.8431, -38.1561]","[145.8431, -38.1561]",2759.0,42126.7,11349.9,12717.2,41549.2,3600.2
520,520,520,555,PAKENHAM 1 Loxton Way VIC 3810,595,4,2,3,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
521,521,521,556,WERRIBEE 80 Silvereye Crescent VIC 3030,335,3,2,0,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
522,522,522,557,PAKENHAM 11 Clairwood Avenue VIC 3810,400,3,2,1,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
523,523,523,558,DROUIN 43 Harmon Drive VIC 3818,470,3,2,2,House,-38.1561,145.8431,"[145.8431, -38.1561]","[145.8431, -38.1561]",2759.0,42126.7,11349.9,12717.2,41549.2,3600.2
524,524,524,559,WERRIBEE 2 Quamby Court VIC 3030,350,3,2,2,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
525,525,525,560,SPRINGVALE Rear 95 Springvale Road VIC 3171,450,3,1,1,House,-37.9457,145.1581,"[145.1581, -37.9457]","[145.1581, -37.9457]",4665.9,1012.0,1118.3,1398.9,3704.1,1541.9
526,526,526,561,DIGGERS REST 23 Splendour Circuit VIC 3427,420,3,2,2,House,-37.626,144.7188,"[144.7188, -37.626]","[144.7188, -37.626]",14746.6,721.5,9133.1,9129.3,7950.4,1755.1
527,527,527,562,PAKENHAM 2 Stable Street VIC 3810,500,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
528,528,528,563,WYNDHAM VALE 5 Wilton Close VIC 3024,350,4,1,4,House,-37.8291,144.5622,"[144.5622, -37.8291]","[144.5622, -37.8291]",14657.4,13127.1,7700.4,14124.3,7767.5,8109.6
529,529,529,564,FLEMINGTON 47 Waltham Street VIC 3031,475,3,1,0,House,-37.7899,144.9226,"[144.9226, -37.7899]","[144.9226, -37.7899]",6468.6,1645.9,2785.1,3685.6,3003.0,3018.8
530,530,530,565,PAKENHAM 3 Deveney Street VIC 3810,400,3,1,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
531,531,531,566,CLYDE NORTH 21 Hearthstone Circuit VIC 3978,490,4,2,2,House,-38.1333,145.3333,"[145.3333, -38.1333]","[145.3333, -38.1333]",9586.8,7670.4,6592.9,7577.5,6537.7,2106.2
532,532,532,567,WODONGA 28 Craig Circuit VIC 3690,400,3,2,2,House,-36.0997,146.802,"[146.802, -36.0997]","[146.802, -36.0997]",5506.1,292446.1,50058.4,10042.8,8547.6,7352.7
533,533,533,568,NORTHCOTE 225 St. Georges Road VIC 3070,595,2,1,1,House,-37.7667,145.0,"[145.0, -37.7667]","[145.0, -37.7667]",4842.0,613.4,3399.6,2702.1,716.1,2130.6
534,534,534,569,TRUGANINA 97 Marquands Road VIC 3029,480,4,2,2,House,-37.8826,144.7003,"[144.7003, -37.8826]","[144.7003, -37.8826]",2734.9,455.3,2260.2,2000.8,1585.5,1561.8
535,535,535,570,SEAFORD 52 Hadley Street VIC 3198,420,3,1,6,House,-38.1049,145.1382,"[145.1382, -38.1049]","[145.1382, -38.1049]",9172.8,1243.7,4086.3,5727.9,5931.0,1390.2
536,536,536,571,SCORESBY 91 George Street VIC 3179,490,3,1,2,House,-37.9,145.2333,"[145.2333, -37.9]","[145.2333, -37.9]",1529.1,7470.7,2354.4,6440.3,2788.5,418.2
537,537,537,572,WEST MELBOURNE 4/30 Dudley Street VIC 3003,630,3,2,1,House,-37.8101,144.95,"[144.95, -37.8101]","[144.95, -37.8101]",5246.2,843.7,516.0,960.7,737.0,3319.6
538,538,538,573,BRUNSWICK EAST 7 Queen Street VIC 3057,750,3,2,2,House,-37.7603,144.9502,"[144.9502, -37.7603]","[144.9502, -37.7603]",2004.8,1360.1,939.4,1291.1,2858.4,663.7
539,539,539,574,BAYSWATER NORTH 11 Winchester Drive VIC 3153,600,5,2,2,House,-37.85,145.2667,"[145.2667, -37.85]","[145.2667, -37.85]",2217.9,1240.0,895.4,935.3,1561.9,1827.4
540,540,540,575,TOORADIN 9 Harewood Street VIC 3980,550,3,2,2,House,-38.2147,145.3833,"[145.3833, -38.2147]","[145.3833, -38.2147]",19720.8,16560.5,15483.0,16467.6,15427.8,465.9
541,541,541,576,HOPPERS CROSSING 43 Bourke Crescent VIC 3029,420,3,2,2,House,-37.0,145.0,"[145.0, -37.0]","[145.0, -37.0]",84865.1,78589.5,71347.0,0.0,78927.4,13207.1
542,542,542,577,CRANBOURNE 11 Glenwood Court VIC 3977,480,3,1,6,House,-38.1375,145.2744,"[145.2744, -38.1375]","[145.2744, -38.1375]",14438.0,7213.5,6136.0,7120.6,6080.8,2969.3
543,543,543,578,WANTIRNA 20 Dumfries Way VIC 3152,575,5,3,3,House,-37.85,145.2167,"[145.2167, -37.85]","[145.2167, -37.85]",4091.2,7059.3,4471.3,4047.9,3958.9,2481.1
544,544,544,579,WARRNAMBOOL 238A Koroit Street VIC 3280,380,2,1,1,House,-38.3828684,142.4815548,"[142.4815548, -38.3828684]","[142.4815548, -38.3828684]",3802.8,226271.5,1533.9,1206.9,4108.3,1587.9
545,545,545,580,FITZROY 1/54 Marion Street VIC 3065,500,1,1,0,House,-37.7984,144.9783,"[144.9783, -37.7984]","[144.9783, -37.7984]",5292.8,1776.5,95.6,1306.5,2057.6,777.3
546,546,546,581,BERWICK 11 Misty Close VIC 3806,640,4,2,2,House,-38.0,145.35,"[145.35, -38.0]","[145.35, -38.0]",7621.0,6609.5,8831.1,5691.3,5332.3,785.5
547,547,547,582,FITZROY NORTH 119 Rae Street VIC 3068,500,2,1,0,House,-37.7865,144.9897,"[144.9897, -37.7865]","[144.9897, -37.7865]",5109.7,726.8,2778.5,2719.6,3817.0,814.9
548,548,548,583,WODONGA 11 Mitchell Street VIC 3690,380,3,1,1,House,-36.0997,146.802,"[146.802, -36.0997]","[146.802, -36.0997]",5506.1,292446.1,50058.4,10042.8,8547.6,7352.7
549,549,549,585,NEWPORT 23 Speight Street VIC 3015,690,4,1,3,House,-37.8302,144.8709,"[144.8709, -37.8302]","[144.8709, -37.8302]",5556.3,1793.4,1170.5,4877.6,3019.7,277.4
550,550,550,586,PAKENHAM 44 Darwin Way VIC 3810,560,5,3,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
551,551,551,587,CARLTON NORTH 465 Station Street VIC 3054,1000,3,2,0,House,-37.7866,144.9685,"[144.9685, -37.7866]","[144.9685, -37.7866]",2993.0,2213.3,1784.0,1125.0,1839.4,2319.2
552,552,552,588,WILLIAMSTOWN 107 John Street VIC 3016,700,3,1,0,House,-37.857,144.8977,"[144.8977, -37.857]","[144.8977, -37.857]",1699.0,847.9,361.4,1897.2,7627.9,685.6
553,553,553,589,SUNBURY 8 Sorrel Circuit VIC 3429,480,4,2,2,House,-37.5774,144.7261,"[144.7261, -37.5774]","[144.7261, -37.5774]",18474.3,987.6,1657.4,1920.8,1050.2,789.1
