,Unnamed: 0,address,price,beds,baths,parking,propertyTypeFormatted,latitudes,longitudes,coordinates
870,915,BRUNSWICK WEST 126 Pearson Street VIC 3055,575,2,1,1,House,-37.7603,144.9502,"[144.9502, -37.7603]"
871,916,SANDRINGHAM 4 Cowper Street VIC 3191,2150,4,2,2,House,-37.95,145.0,"[145.0, -37.95]"
872,917,PORT MELBOURNE 25 Bridge Street VIC 3207,480,2,1,0,House,-37.8329,144.922,"[144.922, -37.8329]"
873,918,PAKENHAM 20 Bentley Court VIC 3810,430,3,2,1,House,-38.1333,145.5167,"[145.5167, -38.1333]"
874,919,CLYDE 29 Lucid Crescent VIC 3978,490,4,2,2,House,-38.1333,145.3333,"[145.3333, -38.1333]"
875,920,GLADSTONE PARK 2/8 Windermere Crescent VIC 3043,400,2,1,2,House,-37.7013,144.881,"[144.881, -37.7013]"
876,921,ST ALBANS 95 Atheldene Drive VIC 3021,340,3,1,2,House,-37.7371,144.8283,"[144.8283, -37.7371]"
877,922,NARRE WARREN 18 Nita Close VIC 3805,380,3,2,0,House,-38.0298,145.3034,"[145.3034, -38.0298]"
878,923,HAMPTON EAST 17 Katoomba Street VIC 3188,1100,5,3,4,House,-37.9374,145.0151,"[145.0151, -37.9374]"
879,924,BRUNSWICK 73 Albion Street VIC 3056,565,3,1,1,House,-37.7667,144.9667,"[144.9667, -37.7667]"
880,925,MAIDSTONE 131 Mitchell Street VIC 3012,350,3,1,1,House,-37.8302,144.8709,"[144.8709, -37.8302]"
881,926,GLENROY 11/70-74 Cardinal Road VIC 3046,395,2,1,1,House,-37.7,144.9333,"[144.9333, -37.7]"
882,927,DANDENONG NORTH 183 Rawdon Hill Drive VIC 3175,500,4,2,1,House,-37.9833,145.2,"[145.2, -37.9833]"
883,928,STRATHTULLOH 1 Hatfield Street VIC 3338,400,3,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]"
884,929,NORTH MELBOURNE 176 Chetwynd Street VIC 3051,500,2,1,0,House,-37.8029,144.9482,"[144.9482, -37.8029]"
885,930,COBBLEBANK 86 Riverside Con VIC 3338,410,4,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]"
886,931,ST KILDA 1 Neptune Street VIC 3182,850,3,1,1,House,-37.8633,144.9802,"[144.9802, -37.8633]"
887,932,WEIR VIEWS 3 Moroka Avenue VIC 3338,390,4,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]"
888,933,HILLSIDE 2 Santolin Drive VIC 3037,400,3,1,3,House,-37.7034,144.7619,"[144.7619, -37.7034]"
889,934,PAKENHAM 10 Hull Cresent VIC 3810,630,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
890,935,WARRAGUL 16 Tassel Drive VIC 3820,475,4,2,2,House,-38.1591,145.9312,"[145.9312, -38.1591]"
891,936,OAK PARK 5 Curie Avenue VIC 3046,400,3,1,3,House,-37.7,144.9333,"[144.9333, -37.7]"
892,937,OAKLEIGH 14 John Street VIC 3166,650,3,1,0,House,-37.8995,145.0811,"[145.0811, -37.8995]"
893,938,WEIR VIEWS 16 Barnato Street VIC 3338,410,4,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]"
894,939,HARKNESS 7 Maple Close VIC 3337,440,4,2,2,House,-37.6,144.6,"[144.6, -37.6]"
895,940,CAMBERWELL 128 Through Road VIC 3124,995,5,2,2,House,-37.8248,145.0705,"[145.0705, -37.8248]"
896,941,FAWKNER 1268 Sydney Road VIC 3060,395,3,1,2,House,-37.7167,144.9667,"[144.9667, -37.7167]"
897,942,RICHMOND 133 Buckingham Street VIC 3121,600,2,1,0,House,-37.8271,145.0064,"[145.0064, -37.8271]"
898,943,EYNESBURY 3 Elmore Avenue VIC 3338,450,4,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]"
899,944,MONT ALBERT 80 Victoria Crescent VIC 3127,540,4,1,2,House,-37.8128,145.1043,"[145.1043, -37.8128]"
900,945,BRUNSWICK WEST 27 Daly Street VIC 3055,580,2,1,0,House,-37.7603,144.9502,"[144.9502, -37.7603]"
901,946,KEW 38 Vaughan Cres VIC 3101,700,3,2,2,House,-37.8064,145.0309,"[145.0309, -37.8064]"
902,947,MALVERN EAST 244 Waverley Road VIC 3145,750,3,1,1,House,-37.874,145.0425,"[145.0425, -37.874]"
903,948,ASCOT VALE 38 Bank Street VIC 3032,490,2,1,1,House,-37.7808,144.9354,"[144.9354, -37.7808]"
904,949,DEVON MEADOWS 18 Olive Road VIC 3977,800,3,1,4,House,-38.1375,145.2744,"[145.2744, -38.1375]"
905,950,BERWICK 3 Penrith Court VIC 3806,550,4,2,1,House,-38.0,145.35,"[145.35, -38.0]"
906,951,WERRIBEE 182 Tarneit Road VIC 3030,325,3,1,1,House,-37.8887,144.726,"[144.726, -37.8887]"
907,952,MARIBYRNONG 107 Raleigh Road VIC 3032,725,5,3,2,House,-37.7808,144.9354,"[144.9354, -37.7808]"
908,953,WERRIBEE 28 Nantilla Crescent VIC 3030,495,4,2,4,House,-37.8887,144.726,"[144.726, -37.8887]"
909,954,WYNDHAM VALE 26 Lansell Road VIC 3024,355,4,2,4,House,-37.8291,144.5622,"[144.5622, -37.8291]"
910,955,HAMPTON 8 Banks Avenue VIC 3188,770,3,1,1,House,-37.9374,145.0151,"[145.0151, -37.9374]"
911,956,SANDRINGHAM 24 Dreadnought Street VIC 3191,1800,4,3,2,House,-37.95,145.0,"[145.0, -37.95]"
912,957,ATTWOOD 199 Erinbank Crescent VIC 3049,390,3,1,2,House,-37.6724,144.8919,"[144.8919, -37.6724]"
913,958,KEW 73A Brougham Street VIC 3101,725,3,2,1,House,-37.8064,145.0309,"[145.0309, -37.8064]"
914,959,TEMPLESTOWE 36 Tuckers Road VIC 3106,820,4,2,2,House,-37.75,145.1167,"[145.1167, -37.75]"
915,960,FITZROY 10 Leicester Street VIC 3065,850,3,2,0,House,-37.7984,144.9783,"[144.9783, -37.7984]"
916,961,PRESTON 1-2/102 Murray Road VIC 3072,650,4,2,2,House,-37.0,145.0,"[145.0, -37.0]"
917,962,CANTERBURY 62 Wentworth Avenue VIC 3126,1025,4,2,2,House,-37.8247,145.0848,"[145.0848, -37.8247]"
918,963,HUGHESDALE 188 Kangaroo Road VIC 3166,750,4,2,2,House,-37.8995,145.0811,"[145.0811, -37.8995]"
919,964,GLEN WAVERLEY 15 Tobias Avenue VIC 3150,650,5,3,2,House,-37.8856999,145.1689497,"[145.1689497, -37.8856999]"
920,965,KEW 36 Cypress Way VIC 3101,1495,4,4,2,House,-37.8064,145.0309,"[145.0309, -37.8064]"
921,966,BURWOOD 46 McIntyre Street VIC 3125,590,4,2,3,House,-37.8498,145.119,"[145.119, -37.8498]"
922,967,HAWTHORN 493 Glenferrie Road VIC 3122,3500,4,3,4,House,-37.8199,145.0358,"[145.0358, -37.8199]"
923,968,KEW 7 Lower Drive VIC 3101,1500,4,2,3,House,-37.8064,145.0309,"[145.0309, -37.8064]"
924,969,OAKLEIGH 13 Hilbert Court VIC 3166,620,3,1,2,House,-37.8995,145.0811,"[145.0811, -37.8995]"
925,970,PRAHRAN 3 Albert Street VIC 3181,580,3,1,0,House,-37.853,144.9929,"[144.9929, -37.853]"
926,971,CARLTON 22 Dorrit Street VIC 3053,1100,3,2,2,House,-37.8004,144.9684,"[144.9684, -37.8004]"
927,972,RICHMOND 29 Berry Street VIC 3121,795,3,1,0,House,-37.8271,145.0064,"[145.0064, -37.8271]"
928,973,BENTLEIGH EAST 108 Marlborough Street VIC 3165,730,4,2,4,House,-37.9201,145.0599,"[145.0599, -37.9201]"
929,974,CARLTON 201 Cardigan VIC 3053,1450,5,3,0,House,-37.8004,144.9684,"[144.9684, -37.8004]"
930,975,FITZROY NORTH 29 Falconer Street VIC 3068,1000,3,1,1,House,-37.7865,144.9897,"[144.9897, -37.7865]"
